日付,カテゴリ,小項目,金額,場所,商品名・メモ
2021-07-03,食品,肉類,4817,ミート宮崎,すき焼き肉など
2021-07-03,日用品,薬類,2270,セイムス,湿布、冷えピタ
2021-07-03,食品,野菜その他,146,ベルク,えのき
2021-07-03,食品,魚類・貝類,429,ベルク,鯖
2021-07-03,食品,魚類加工品,213,ベルク,鮭フレーク
2021-07-03,食品,肉類,325,ベルク,鶏むね肉
2021-07-03,食品,肉類,353,ベルク,鶏むね肉
2021-07-03,食品,お菓子類,213,ベルク,アイス
2021-07-03,食品,お菓子類,321,ベルク,ポテチ
2021-07-03,食品,お菓子類,84,ベルク,ポテチ
2021-07-03,食品,お菓子類,168,ベルク,エクレア
2021-07-03,食品,牛乳・乳製品,267,ベルク,チーズ
2021-07-03,食品,牛乳・乳製品,159,ベルク,SAVAS
2021-07-03,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-07-03,食品,牛乳・乳製品,95,ベルク,ヨーグルト
2021-07-03,食品,お菓子類,213,ベルク,アイス
2021-07-03,食品,麺類,643,ベルク,ラーメン
2021-07-03,食品,たまご,257,ベルク,たまご
2021-07-03,食品,たまご,321,ベルク,たまご
2021-07-03,食品,豆腐・納豆類,70,ベルク,薄揚げ
2021-07-03,食品,豆腐・納豆類,146,ベルク,豆腐
2021-07-03,食品,豆腐・納豆類,106,ベルク,納豆
2021-07-03,日用品,日用品その他,1300,コインランドリー,シーツ類
2021-07-04,衣類,natsuki衣類,10896,アリオ,サンダル＆かばんなど
2021-07-04,日用品,文具,1287,ロフト,石鹸＆文具
2021-07-04,食品,お菓子類,648,アリオ,涼やか（和菓子）
2021-07-04,食品,麺類,778,アリオ,カルディ・麺類
2021-07-04,食品,お菓子類,200,アリオ,ビアード・パパ
2021-07-06,医療費,医療費その他,5700,ホテル,哲太前乗り
2021-07-07,医療費,診察料,44890,幕張クリニック,哲太検査
2021-07-09,レジャー,旅行,7600,ホテル,ABホテル木更津
2021-07-09,レジャー,旅行,778,セブンイレブン,お茶など
2021-07-09,ガソリン・ETC,ガソリン,6637,Enejet,ガソリン
2021-07-10,レジャー,旅行,461,セブンイレブン,珈琲など
2021-07-10,レジャー,旅行,6000,鴨川シーワールド,入場料
2021-07-10,レジャー,旅行,2600,鴨川シーワールド,ズボン
2021-07-10,レジャー,旅行,1000,鴨川シーワールド,駐車場
2021-07-10,レジャー,旅行,220,鴨川シーワールド,ナプキン
2021-07-10,レジャー,旅行,607,ローソン,汗ふきシート、お茶
2021-07-10,レジャー,旅行,290,SA,コーヒー
2021-07-10,レジャー,旅行,3460,船よし,お魚ランチ
2021-07-11,レジャー,趣味,5368,カインズ,家庭菜園関連
2021-07-11,日用品,バス用品,6924,カインズ,シャンプー、消臭剤など日用品
2021-07-11,外食費,To Go,1040,ツカサ,パン屋さん
2021-07-11,食品,魚類・貝類,800,モンスターフード,まぐろ
2021-07-11,外食費,To Go,230,コーヒー,コーヒー
2021-07-11,外食費,To Go,1972,王将,王将
2021-07-11,食品,ドリンク,190,イオン,炭酸水
2021-07-11,食品,お米,2138,イオン,無洗米５キロ
2021-07-11,食品,根菜,213,イオン,人参
2021-07-11,食品,野菜その他,321,イオン,パイナップル
2021-07-11,食品,豆腐・納豆類,129,イオン,納豆
2021-07-11,食品,葉物・生鮮野菜,170,イオン,ピーマン
2021-07-11,食品,野菜その他,429,イオン,ぶどう
2021-07-11,食品,食品その他,97,イオン,餃子の皮
2021-07-11,食品,調味料,192,イオン,お酢
2021-07-11,食品,葉物・生鮮野菜,170,イオン,なす
2021-07-11,食品,肉類,268,イオン,鶏むね肉
2021-07-11,食品,肉類,507,イオン,鶏もも肉
2021-07-11,食品,肉類,259,イオン,合いびき肉
2021-07-11,食品,牛乳・乳製品,170,イオン,ヨーグルト
2021-07-11,食品,調味料,348,イオン,砂糖
2021-07-11,食品,牛乳・乳製品,321,イオン,チーズ
2021-07-11,食品,牛乳・乳製品,105,イオン,ヨーグルト
2021-07-11,食品,牛乳・乳製品,105,イオン,ヨーグルト
2021-07-11,食品,野菜その他,73,イオン,えのき
2021-07-11,食品,野菜その他,535,イオン,レモン
2021-07-11,食品,野菜その他,213,イオン,バナナ
2021-07-11,食品,葉物・生鮮野菜,213,イオン,ミニトマト
2021-07-11,食品,たまご,427,イオン,たまご
2021-07-11,食品,パン,127,イオン,食パン
2021-07-14,食品,ドリンク,429,ヤオコー,アイスコーヒーポーション
2021-07-14,食品,肉類加工品,213,ヤオコー,ハム
2021-07-14,食品,肉類,160,ヤオコー,ひき肉
2021-07-14,食品,魚類・貝類,166,ヤオコー,ブリ
2021-07-14,食品,魚類・貝類,268,ヤオコー,縞ほっけ
2021-07-14,食品,肉類加工品,270,ヤオコー,ウインナー
2021-07-14,食品,麺類,192,ヤオコー,冷やし中華
2021-07-14,食品,根菜,106,ヤオコー,にんにく
2021-07-14,食品,野菜その他,581,ヤオコー,桃
2021-07-14,食品,麺類,278,ヤオコー,そうめん
2021-07-14,食品,牛乳・乳製品,375,ヤオコー,モッツァレラチーズ
2021-07-14,食品,葉物・生鮮野菜,257,ヤオコー,レタス
2021-07-14,食品,葉物・生鮮野菜,101,ヤオコー,ニラ
2021-07-14,食品,葉物・生鮮野菜,101,ヤオコー,きゅうり
2021-07-16,外食費,外食,6330,はな膳,はな膳
2021-07-16,外食費,To Go,529,スタバ,抹茶フラペチーノ
2021-07-17,外食費,To Go,1200,ツカサ,パン屋さん
2021-07-17,外食費,To Go,578,ローソン,アイスなど
2021-07-17,レジャー,おでかけ,1800,アンデルセン公園,入園料
2021-07-17,レジャー,おでかけ,500,アンデルセン公園,駐車場
2021-07-17,外食費,外食,3806,ららぽーと,韓美膳
2021-07-17,衣類,tetta衣類,9358,コムサ,哲太ジャケ、ナツキトップス
2021-07-17,衣類,衣類その他,17600,リーガル,哲太シューズ
2021-07-17,日用品,日用品その他,7147,IKEA,タオル、掛け布団、ジップロックなど
2021-07-18,外食費,To Go,1660,KFC,KFC
2021-07-18,外食費,To Go,567,セブンイレブン,お茶、アイスなど
2021-07-18,ガソリン・ETC,ガソリン,7956,ガソスタ,ガソリン
2021-07-18,ガソリン・ETC,ガソリンその他,1500,ガソスタ,洗車
2021-07-18,日用品,キッチン用品,1219,ロフト,バターケース
2021-07-18,美容,コスメ,800,ロフト,アイブロー
2021-07-18,日用品,洗剤類,1400,ロフト,柔軟剤
2021-07-18,美容,コスメ,1000,ロフト,アイライナー
2021-07-18,日用品,衛生用品,400,ロフト,耳かき
2021-07-18,衣類,natsukiインナー,2700,ロフト,着圧レギンス
2021-07-18,日用品,日用品その他,751,ロフト,消費税
2021-07-18,食品,魚類・貝類,2290,タカマル鮮魚店,マグロ、鯖など
2021-07-18,食品,豆腐・納豆類,124,アリオ,納豆
2021-07-18,食品,麺類,213,アリオ,更科そば
2021-07-18,食品,野菜その他,429,アリオ,パイン
2021-07-18,食品,野菜その他,213,アリオ,バナナ
2021-07-18,食品,野菜その他,429,アリオ,ぶどう
2021-07-18,食品,葉物・生鮮野菜,105,アリオ,キャベツ
2021-07-18,食品,葉物・生鮮野菜,213,アリオ,ミニトマト
2021-07-18,食品,根菜,267,アリオ,たけのこ水煮
2021-07-21,レジャー,旅行,521,LAWSON,お茶など
2021-07-21,外食費,To Go,2266,からやま,からやま
2021-07-21,レジャー,旅行,28987,ホテル,ドーミーイン水戸
2021-07-22,レジャー,旅行,1417,コンビニ,セイコーマート、LAWSONなどお茶コーヒー
2021-07-22,食品,食品その他,528,道の駅,いもがら、干し椎茸
2021-07-22,衣類,natsuki衣類,990,GU,ショートパンツ
2021-07-22,衣類,tetta衣類,7238,ゼビオ,ハット、プルオーバーなど
2021-07-22,レジャー,旅行,9210,ビストロエトワ,ビストロエトワ
2021-07-22,レジャー,レジャーその他,13700,SUP,那珂川Sup
2021-07-23,レジャー,旅行,1200,朝食,モーニング・マイルストーン
2021-07-23,レジャー,旅行,736,コンビニ,お茶、おにぎりなど
2021-07-23,レジャー,旅行,1900,道の駅,ランチうどんなど
2021-07-23,食品,野菜その他,1134,SA,納豆、メロン漬物
2021-07-23,レジャー,旅行,410,SA,スタバ
2021-07-23,レジャー,旅行,600,袋田の滝,入場料
2021-07-23,レジャー,旅行,600,袋田の滝,かき氷、シャモテール焼き
2021-07-24,ガソリン・ETC,ガソリン,5961,Enejet,ガソリン
2021-07-24,外食費,To Go,340,LAWSON,チョコシェイク
2021-07-24,外食費,外食,2736,ガスト,ガスト
2021-07-24,衣類,natsuki衣類,6600,成田イオン,Keenサンダル
2021-07-24,日用品,バス用品,3114,ケーズデンキ,オートハンドソープディスペンサー
2021-07-24,日用品,衛生用品,2846,セイムス,洗濯槽洗浄、アルミホイル、ゴミ袋など
2021-07-24,食品,調味料,378,成田イオン,スープカレーのもと
2021-07-24,食品,お菓子類,170,成田イオン,お菓子
2021-07-24,食品,調味料,270,成田イオン,中濃ソース
2021-07-24,食品,調味料,324,成田イオン,十勝豚丼のタレ
2021-07-24,食品,ドリンク,650,カルディ,モナンモヒートシロップ
2021-07-24,食品,調味料,429,カルディ,旨だれ
2021-07-24,食品,麺類,108,カルディ,ノグリラーメン
2021-07-24,食品,麺類,158,カルディ,カルボプルダックミョン
2021-07-24,食品,レトルト類・冷凍食品,158,カルディ,そうめんつゆ
2021-07-24,食品,レトルト類・冷凍食品,158,カルディ,そうめんつゆ
2021-07-24,食品,葉物・生鮮野菜,252,ベルク,こまつな
2021-07-24,食品,葉物・生鮮野菜,62,ベルク,キャベツ
2021-07-24,食品,葉物・生鮮野菜,149,ベルク,レタス
2021-07-24,食品,葉物・生鮮野菜,213,ベルク,きゅうり
2021-07-24,食品,根菜,213,ベルク,じゃがいも
2021-07-24,食品,葉物・生鮮野菜,105,ベルク,ニラ
2021-07-24,食品,野菜その他,429,ベルク,パイン
2021-07-24,食品,葉物・生鮮野菜,278,ベルク,枝豆
2021-07-24,食品,野菜その他,429,ベルク,ぶどう
2021-07-24,食品,肉類,378,ベルク,豚きり落とし
2021-07-24,食品,肉類,444,ベルク,豚バラスライス
2021-07-24,食品,肉類,353,ベルク,ランプステーキ
2021-07-24,食品,肉類,452,ベルク,ひき肉
2021-07-24,食品,肉類,551,ベルク,鶏もも肉
2021-07-24,食品,肉類,577,ベルク,鶏もも肉
2021-07-24,食品,肉類,172,ベルク,鶏むね肉
2021-07-24,食品,肉類,209,ベルク,鶏むね肉
2021-07-24,食品,調味料,181,ベルク,ピザソース
2021-07-24,食品,パン,127,ベルク,食パン
2021-07-24,食品,牛乳・乳製品,235,ベルク,チーズおつまみ
2021-07-24,食品,牛乳・乳製品,149,ベルク,ヨーグルト
2021-07-24,食品,牛乳・乳製品,149,ベルク,ヨーグルト
2021-07-24,食品,牛乳・乳製品,321,ベルク,モッツァレラチーズ
2021-07-24,食品,牛乳・乳製品,224,ベルク,3層チーズ
2021-07-24,食品,魚類加工品,192,ベルク,わかめ
2021-07-24,食品,レトルト類・冷凍食品,462,ベルク,レトルトカレー
2021-07-24,食品,調味料,311,ベルク,醤油
2021-07-24,食品,粉類,149,ベルク,パン粉
2021-07-24,食品,たまご,514,ベルク,たまご
2021-07-24,食品,ドリンク,203,ベルク,シードル
2021-07-24,食品,ドリンク,298,ベルク,檸檬堂
2021-07-24,食品,ドリンク,626,ベルク,赤ワイン
2021-07-24,食品,肉類加工品,192,ベルク,ハム
2021-07-24,食品,肉類加工品,257,ベルク,ウインナー
2021-07-24,食品,食品その他,170,ベルク,餃子の皮
2021-07-24,食品,豆腐・納豆類,70,ベルク,薄揚げ
2021-07-24,食品,麺類,211,ベルク,冷やし中華
2021-07-24,食品,豆腐・納豆類,62,ベルク,納豆
2021-07-25,美容,コスメ,1780,カインズ,日焼け止め
2021-07-25,日用品,キッチン用品,1370,カインズ,キッチンバサミ、両面テープなど
2021-07-25,食品,麺類,138,ベイシア,一平ちゃん
2021-07-25,食品,麺類,213,ベイシア,デカ丸もやし味噌
2021-07-25,食品,麺類,145,ベイシア,カップヌードル
2021-07-25,食品,調味料,278,ベイシア,ほんだし
2021-07-25,食品,粉類,321,ベイシア,ホットケーキミックス
2021-07-25,食品,レトルト類・冷凍食品,462,ベイシア,ハヤシライスレトルト
2021-07-25,食品,調味料,213,ベイシア,塩麹
2021-07-25,外食費,外食,2050,コメダ珈琲,コメダ珈琲
2021-07-30,食品,野菜その他,213,マルエツ,バナナ
2021-07-30,食品,牛乳・乳製品,162,マルエツ,牛乳
2021-07-30,食品,野菜その他,321,マルエツ,カットパイン
2021-07-30,食品,牛乳・乳製品,397,マルエツ,生クリーム
2021-07-30,食品,レトルト類・冷凍食品,259,マルエツ,冷凍ほうれん草
2021-07-31,日用品,衛生用品,669,ローソン,ボディシート、お菓子
2021-07-31,外食費,To Go,1440,マクドナルド,マクドナルド
2021-07-31,外食費,外食,3905,はな膳,はな膳
2021-07-31,衣類,tetta衣類,7070,ユニクロ,Ｔシャツ、トランクスなど
2021-07-31,衣類,natsuki衣類,4400,イオン,カーディガン
2021-07-31,衣類,natsukiインナー,1100,イオン,ナツキ靴下
2021-07-31,衣類,tetta衣類,6930,アズール,哲太シャツ、ナツキTシャツ
2021-07-31,食品,ドリンク,698,カルディ,赤ワイン
2021-07-31,食品,ドリンク,698,カルディ,白ワイン
2021-07-31,食品,肉類加工品,289,カルディ,生ハム
2021-07-31,食品,牛乳・乳製品,498,カルディ,チーズ
2021-07-31,食品,葉物・生鮮野菜,760,イオン,ピーマン、ナスなど
2021-07-31,食品,豆腐・納豆類,388,イオン,船納豆
2021-07-31,日用品,キッチン用品,1650,セリア,排水溝ネット、掃除用品など
2021-07-31,日用品,キッチン用品,6600,イオン,アンティーク食器、木製コースターなど
2021-07-31,日用品,キッチン用品,547,イオン,アイスディッシャー
2021-07-31,ガソリン・ETC,ETC,17170,etc,etc
2021-08-01,ローン,ローン住居,110000,イオン銀行,ローン
2021-08-01,ローン,ローン家電,11302,楽天銀行,Macローン
2021-08-01,保険,AIG損保,4410,哲太楽天銀行,車両保険(AIG損保)
2021-08-01,保険,アクサダイレクト,3280,哲太楽天銀行,アクサダイレクト
2021-08-01,保険,哲太メットライフ,5797,哲太楽天銀行,哲太メットライフ
2021-08-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2021-08-01,光熱費,電気,7638,楽天カード,東京電力
2021-08-01,光熱費,ガス,8402,楽天カード,東京ガス
2021-08-01,通信費,通信,687,楽天カード,ソネット
2021-08-01,通信費,通信,3361,楽天カード,ソネット
2021-08-01,通信費,ケータイ,3682,楽天カード,楽天モバイル
2021-08-01,通信費,ケータイ,3682,哲太カード,楽天モバイル
2021-08-01,レジャー,おでかけ,300,鹿島神宮,駐車場
2021-08-01,レジャー,おでかけ,400,鹿島神宮,かき氷
2021-08-01,レジャー,おでかけ,350,ファミマ,コーヒーなど
2021-08-01,外食費,To Go,1188,セブンイレブン,お弁当
2021-08-01,ガソリン・ETC,ガソリン,3867,Enejet,ガソリン
2021-08-01,日用品,バス用品,382,セイムス,入浴剤
2021-08-01,日用品,バス用品,360,セイムス,入浴剤
2021-08-01,日用品,薬類,990,セイムス,オシリア
2021-08-01,日用品,薬類,822,セイムス,あせも薬
2021-08-01,日用品,美容関連用品,768,セイムス,ワックス
2021-08-01,日用品,美容関連用品,539,セイムス,アベンヌスプレー
2021-08-01,美容,スキンケア,1760,セイムス,美白クリーム
2021-08-01,日用品,衛生用品,840,セイムス,ボディシート
2021-08-01,食品,葉物・生鮮野菜,105,ベルク,キャベツ
2021-08-01,食品,葉物・生鮮野菜,207,ベルク,小松菜
2021-08-01,食品,葉物・生鮮野菜,84,ベルク,レタス
2021-08-01,食品,野菜その他,537,ベルク,デラウエア
2021-08-01,食品,葉物・生鮮野菜,321,ベルク,ミニトマト
2021-08-01,食品,葉物・生鮮野菜,213,ベルク,中たまトマト
2021-08-01,食品,葉物・生鮮野菜,106,ベルク,大葉
2021-08-01,食品,葉物・生鮮野菜,211,ベルク,ニラ
2021-08-01,食品,葉物・生鮮野菜,138,ベルク,ピーマン
2021-08-01,食品,葉物・生鮮野菜,257,ベルク,枝豆
2021-08-01,食品,野菜その他,168,ベルク,えのき
2021-08-01,食品,野菜その他,213,ベルク,バナナ
2021-08-01,食品,魚類・貝類,289,ベルク,鯖
2021-08-01,食品,肉類,328,ベルク,牛肩ロース切り落とし
2021-08-01,食品,肉類,387,ベルク,豚薄切り
2021-08-01,食品,肉類,617,ベルク,ひき肉
2021-08-01,食品,肉類,712,ベルク,鶏もも肉
2021-08-01,食品,肉類,186,ベルク,鶏むね肉
2021-08-01,食品,肉類,206,ベルク,鶏むね肉
2021-08-01,食品,牛乳・乳製品,170,ベルク,チーズ
2021-08-01,食品,牛乳・乳製品,267,ベルク,チーズ
2021-08-01,食品,牛乳・乳製品,149,ベルク,SAVAS
2021-08-01,食品,牛乳・乳製品,149,ベルク,ヨーグルト
2021-08-01,食品,お菓子類,170,ベルク,ルヴァン
2021-08-01,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-08-01,食品,調味料,105,ベルク,唐辛子
2021-08-01,食品,たまご,257,ベルク,たまご
2021-08-01,食品,豆腐・納豆類,203,ベルク,栃尾揚げ
2021-08-01,食品,豆腐・納豆類,170,ベルク,豆腐
2021-08-01,食品,豆腐・納豆類,84,ベルク,納豆
2021-08-01,食品,食品その他,408,ベルク,キムチ
2021-08-07,外食費,外食,781,スタバ,コーヒー、サンドイッチ
2021-08-07,レジャー,レジャーその他,2500,スタバ,ギフトカード
2021-08-07,日用品,キッチン用品,440,セリア,キッチン用品など
2021-08-07,外食費,外食,3736,しゃぶ菜,しゃぶ菜
2021-08-07,食品,お菓子類,2300,シャトレーゼ,お菓子
2021-08-07,食品,ドリンク,800,シャトレーゼ,ワイン
2021-08-07,食品,調味料,861,ロピア,ハヤシ　レトルト
2021-08-07,食品,調味料,322,ロピア,味噌
2021-08-07,食品,レトルト類・冷凍食品,214,ロピア,パスタソース
2021-08-07,食品,調味料,322,ロピア,きび砂糖
2021-08-07,食品,お菓子類,258,ロピア,クラッカー
2021-08-07,食品,レトルト類・冷凍食品,214,ロピア,パスタソース
2021-08-07,食品,レトルト類・冷凍食品,214,ロピア,パスタソース
2021-08-07,食品,豆腐・納豆類,117,ロピア,納豆
2021-08-07,食品,牛乳・乳製品,113,ロピア,ヨーグルト
2021-08-07,食品,牛乳・乳製品,430,ロピア,カチョカバロ
2021-08-07,食品,野菜その他,430,ロピア,どんこしいたけ
2021-08-07,食品,牛乳・乳製品,430,ロピア,チーズ
2021-08-07,食品,魚類・貝類,663,ロピア,アジ刺し身
2021-08-07,食品,肉類,640,ロピア,豚肩ロース
2021-08-07,食品,肉類,869,ロピア,牛モモブロック
2021-08-07,食品,根菜,322,ロピア,玉ねぎ
2021-08-07,食品,葉物・生鮮野菜,430,ロピア,枝豆
2021-08-07,食品,葉物・生鮮野菜,214,ロピア,レタス
2021-08-07,食品,牛乳・乳製品,279,ロピア,モッツァレラチーズ
2021-08-07,食品,葉物・生鮮野菜,214,ロピア,ミニトマト
2021-08-07,食品,レトルト類・冷凍食品,214,ロピア,パスタソース
2021-08-08,食品,パン,159,アリオ,食パン
2021-08-08,食品,葉物・生鮮野菜,138,アリオ,キャベツ
2021-08-08,食品,葉物・生鮮野菜,213,アリオ,きゅうり
2021-08-08,食品,葉物・生鮮野菜,159,アリオ,長ネギ
2021-08-08,食品,葉物・生鮮野菜,386,アリオ,トマト
2021-08-08,食品,葉物・生鮮野菜,216,アリオ,枝豆
2021-08-08,食品,葉物・生鮮野菜,422,アリオ,枝豆
2021-08-08,食品,魚類・貝類,4138,タカマル鮮魚店,刺し身、鮭、じゃこなど
2021-08-08,食品,ドリンク,1074,KALDI,ワイン
2021-08-08,食品,調味料,386,KALDI,いぶりがっこタルタル
2021-08-08,食品,調味料,160,KALDI,塩
2021-08-08,食品,ドリンク,330,KALDI,ライムジュース
2021-08-08,食品,牛乳・乳製品,430,KALDI,チーズアソート
2021-08-08,食品,調味料,358,KALDI,トリュフ塩
2021-08-08,食品,麺類,212,KALDI,生パスタ
2021-08-08,外食費,To Go,100,セブン,お茶
2021-08-08,レジャー,レジャーその他,200,宝くじ,宝くじ
2021-08-08,家具・家電,家具,15800,東京インテリア,棚
2021-08-08,日用品,キッチン用品,2560,東京インテリア,トレイ
2021-08-09,日用品,キッチン用品,770,セリア,キッチン用品、食器など
2021-08-09,食品,葉物・生鮮野菜,168,ベルク,小松菜
2021-08-09,食品,葉物・生鮮野菜,106,ベルク,レタス
2021-08-09,食品,根菜,51,ベルク,大根
2021-08-09,食品,葉物・生鮮野菜,302,ベルク,ミニトマト
2021-08-09,食品,葉物・生鮮野菜,191,ベルク,トマト
2021-08-09,食品,野菜その他,84,ベルク,なめこ
2021-08-09,食品,根菜,84,ベルク,生姜
2021-08-09,食品,野菜その他,429,ベルク,パイン
2021-08-09,食品,野菜その他,168,ベルク,えのき
2021-08-09,食品,葉物・生鮮野菜,106,ベルク,豆苗
2021-08-09,食品,葉物・生鮮野菜,19,ベルク,もやし
2021-08-09,食品,肉類,448,ベルク,豚ローススライス
2021-08-09,食品,肉類,403,ベルク,豚肉細切れ
2021-08-09,食品,肉類,556,ベルク,合いびき肉
2021-08-09,食品,肉類,625,ベルク,鶏もも肉
2021-08-09,食品,お菓子類,204,ベルク,ロアンヌ
2021-08-09,食品,牛乳・乳製品,127,ベルク,牛乳
2021-08-09,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-08-09,食品,お菓子類,257,ベルク,のど飴
2021-08-09,食品,調味料,127,ベルク,ハヤシ　ルー
2021-08-09,食品,麺類,354,ベルク,カレーうどんインスタント
2021-08-09,食品,麺類,386,ベルク,チキンラーメン
2021-08-09,食品,たまご,257,ベルク,たまご
2021-08-09,食品,根菜,106,ベルク,たけのこ
2021-08-09,食品,食品その他,170,ベルク,餃子の皮
2021-08-09,食品,食品その他,235,ベルク,春巻の皮
2021-08-09,食品,豆腐・納豆類,127,ベルク,ごま豆腐
2021-08-09,食品,豆腐・納豆類,106,ベルク,納豆
2021-08-09,美容,ヘアケア,5390,柏タカシマヤ,SABON・頭皮スクラブ
2021-08-09,美容,スキンケア,5720,柏タカシマヤ,頭皮炭酸・アスタリフト
2021-08-09,外食費,To Go,280,柏タカシマヤ,お惣菜
2021-08-09,外食費,To Go,479,柏タカシマヤ,お惣菜
2021-08-09,外食費,To Go,389,柏タカシマヤ,お惣菜
2021-08-09,外食費,To Go,373,柏タカシマヤ,お惣菜
2021-08-13,ガソリン・ETC,ガソリン,5714,Enejet,ガソリン
2021-08-13,ガソリン・ETC,ガソリンその他,3000,Enejet,オイル交換
2021-08-14,外食費,外食,4734,はな膳,はな膳
2021-08-14,衣類,衣類その他,3300,イオン,イヤリングなど
2021-08-14,食品,ドリンク,598,KALDI,紅茶
2021-08-14,食品,お菓子類,198,KALDI,塩バタカマン
2021-08-14,食品,調味料,162,KALDI,チキン南蛮タレセット
2021-08-14,食品,お菓子類,213,KALDI,レモンイカ天
2021-08-14,食品,お菓子類,321,KALDI,紅はるかチップ
2021-08-14,食品,魚類加工品,429,イオン,アンチョビフィレ
2021-08-14,食品,牛乳・乳製品,138,イオン,ヨーグルト
2021-08-14,食品,牛乳・乳製品,127,イオン,ヨーグルト
2021-08-14,食品,牛乳・乳製品,429,イオン,クリームチーズ
2021-08-14,食品,豆腐・納豆類,129,イオン,納豆
2021-08-14,食品,肉類,562,イオン,鶏もも肉
2021-08-14,食品,たまご,449,イオン,たまご
2021-08-14,食品,牛乳・乳製品,429,イオン,チーズ
2021-08-14,食品,根菜,105,イオン,にんにく
2021-08-15,美容,美容院,5850,美容院,カット
2021-08-15,日用品,衛生用品,836,福太郎,髭剃りジェル、歯磨き粉
2021-08-15,食品,豆腐・納豆類,167,マルエツ,スンドゥブ
2021-08-15,食品,調味料,300,マルエツ,キャノーラ油
2021-08-15,食品,葉物・生鮮野菜,105,マルエツ,レタス
2021-08-15,食品,豆腐・納豆類,105,マルエツ,厚揚げ
2021-08-21,外食費,To Go,594,だるま,唐揚げ弁当
2021-08-21,食品,お菓子類,90,マルエツ,かっぱえびせん
2021-08-21,食品,お菓子類,259,マルエツ,おさつどき
2021-08-21,食品,葉物・生鮮野菜,213,マルエツ,ピーマン
2021-08-21,食品,根菜,170,マルエツ,南瓜
2021-08-21,食品,お菓子類,159,マルエツ,たべっ子どうぶつ
2021-08-21,食品,お菓子類,149,マルエツ,パックンチョ
2021-08-21,外食費,To Go,216,マルエツ,フィッシュバーカー
2021-08-21,外食費,To Go,280,セブン,コーヒーなど
2021-08-21,日用品,キッチン用品,990,笠間,木製トング
2021-08-21,食品,肉類,5066,宮崎ミート,宮崎ミート
2021-08-21,食品,魚類・貝類,268,タイヨー,サーモン
2021-08-21,食品,魚類・貝類,704,タイヨー,たこ
2021-08-21,食品,葉物・生鮮野菜,158,タイヨー,ミニトマト
2021-08-21,食品,葉物・生鮮野菜,212,タイヨー,枝豆
2021-08-21,食品,野菜その他,83,タイヨー,エリンギ
2021-08-22,日用品,掃除用品,1002,ドンキホーテ,カーシャンプー
2021-08-22,食品,調味料,321,ドンキホーテ,醤油
2021-08-22,食品,調味料,192,ドンキホーテ,料理酒
2021-08-22,日用品,掃除用品,106,ドンキホーテ,カー用スポンジ
2021-08-22,日用品,洗剤類,321,ドンキホーテ,洗濯洗剤
2021-08-22,美容,コスメ,1296,ドンキホーテ,アイブロウ
2021-08-22,食品,お菓子類,324,シャトレーゼ,お菓子
2021-08-22,食品,お菓子類,297,KALDI,バナナチップ
2021-08-22,食品,調味料,429,KALDI,旨だれ
2021-08-22,食品,ドリンク,239,KALDI,ジュース
2021-08-22,食品,葉物・生鮮野菜,105,ベルク,キャベツ
2021-08-22,食品,葉物・生鮮野菜,105,ベルク,レタス
2021-08-22,食品,根菜,138,ベルク,にんじん
2021-08-22,食品,葉物・生鮮野菜,278,ベルク,ミニトマト
2021-08-22,食品,野菜その他,486,ベルク,巨峰
2021-08-22,食品,葉物・生鮮野菜,213,ベルク,なす
2021-08-22,食品,葉物・生鮮野菜,106,ベルク,にら
2021-08-22,食品,葉物・生鮮野菜,643,ベルク,枝豆
2021-08-22,食品,葉物・生鮮野菜,213,ベルク,小松菜
2021-08-22,食品,葉物・生鮮野菜,149,ベルク,なす
2021-08-22,食品,葉物・生鮮野菜,213,ベルク,サンチュ
2021-08-22,食品,野菜その他,429,ベルク,しめじ
2021-08-22,食品,魚類・貝類,211,ベルク,ブリ
2021-08-22,食品,魚類・貝類,289,ベルク,サバ
2021-08-22,食品,魚類加工品,427,ベルク,鮭フレーク
2021-08-22,食品,肉類,340,ベルク,豚こま肉
2021-08-22,食品,肉類,309,ベルク,豚ロース
2021-08-22,食品,肉類,339,ベルク,豚ロース
2021-08-22,食品,肉類,616,ベルク,合いびき肉
2021-08-22,食品,肉類,597,ベルク,鶏もも肉
2021-08-22,食品,肉類,196,ベルク,鶏むね肉
2021-08-22,食品,肉類,206,ベルク,鶏むね肉
2021-08-22,食品,肉類,220,ベルク,鶏むね肉
2021-08-22,食品,肉類,380,ベルク,鶏むね肉
2021-08-22,食品,肉類,425,ベルク,鶏むね肉
2021-08-22,食品,パン,127,ベルク,食パン
2021-08-22,食品,牛乳・乳製品,149,ベルク,ヨーグルト
2021-08-22,食品,牛乳・乳製品,375,ベルク,生クリーム
2021-08-22,食品,牛乳・乳製品,170,ベルク,ヨーグルト
2021-08-22,食品,麺類,321,ベルク,塩ラーメン
2021-08-22,食品,レトルト類・冷凍食品,170,ベルク,スンドゥブ
2021-08-22,食品,食品その他,406,ベルク,キムチ
2021-08-24,ガソリン・ETC,ガソリン,5559,ガソリン,ガソリン
2021-08-24,美容,コスメ,1100,イオン,クッションファンデ
