日付,カテゴリ,金額,場所,商品名・メモ
2025-08-03,食費,328,ロピア,かまぼこ
2025-08-03,食費,64,ロピア,炭酸水
2025-08-03,食費,174,ロピア,ヨーグルト
2025-08-03,食費,526,ロピア,モッツァレラチーズ
2025-08-03,食費,440,ロピア,たこ
2025-08-03,食費,780,イオン,奈月インナーパンツ
2025-08-03,食費,426,ワクワク広場,ふのりそば
2025-08-03,食費,374,ワクワク広場,卵
2025-08-03,食費,198,ワクワク広場,ねぎ
2025-08-03,食費,2860,オリーブの丘,オリーブの丘
2025-08-03,食費,8344,イオン,日用品、メディキュットなど
2025-08-03,食費,700,国立歴史民俗博物館,国立歴史民俗博物館
2025-08-04,食費,1400,福太郎,哲太膝処方箋
2025-08-05,食費,765,ヤオコー,たまご
2025-08-05,食費,272,ヤオコー,ミックスビーンズ
2025-08-05,食費,86,ヤオコー,納豆
2025-08-05,食費,173,ヤオコー,きゅうり
2025-08-05,食費,349,ヤオコー,生ハム
2025-08-05,食費,140,ヤオコー,レタス
2025-08-05,食費,217,ヤオコー,トルティア
2025-08-07,食費,3000,うおべい,うおべい
2025-08-07,食費,3297,フードウェイ,コストコキッチンタオル
2025-08-07,食費,1958,フードウェイ,コストコオーブンペーパー
2025-08-08,食費,1080,Apple,Apple Music　住友カード
2025-08-08,医療費,84700,城本クリニックレーザー哲太,レーザー取材費
2025-08-08,食費,2000,サイゼリア,サイゼリア
2025-08-09,食費,354,京北スーパー,チーズドッグ
2025-08-09,食費,1694,マツキヨ,化粧水、サプリ
2025-08-09,食費,1316,業務スーパー,ラップ、ポン酢
2025-08-09,食費,195,ヤオコー,うずら卵
2025-08-09,食費,765,ヤオコー,たまご
2025-08-09,食費,118,ヤオコー,ノンアルビール
2025-08-09,食費,118,ヤオコー,ノンアルビール
2025-08-09,食費,217,ヤオコー,トルティア
2025-08-09,食費,447,ヤオコー,鶏ももひき肉
2025-08-09,食費,304,ヤオコー,鶏胸肉
2025-08-09,食費,640,ヤオコー,鶏もも肉
2025-08-09,食費,162,ヤオコー,オクラ
2025-08-09,食費,108,ヤオコー,大葉
2025-08-09,食費,173,ヤオコー,ししとう
2025-08-09,食費,646,ヤオコー,カツオ
2025-08-09,食費,217,ヤオコー,しいたけ
2025-08-10,食費,2592,高島屋,大阪出張手土産
2025-08-10,食費,2268,高島屋,大阪出張手土産
2025-08-10,食費,2133,高島屋,大阪出張手土産
2025-08-10,食費,918,メルヘン,パン
2025-08-10,食費,526,マルエツ,おかき（敦子へ手土産）
2025-08-10,食費,119,マルエツ,食パン
2025-08-10,食費,1602,マルエツ,お惣菜など
2025-08-10,食費,876,イオン,奈月タンクトップ
2025-08-10,食費,607,イオン,なつき手芸レース
2025-08-10,食費,62,ウェルシア,お茶
2025-08-10,食費,110,クリエイト,歯磨き粉
2025-08-10,食費,2255,ビッグホップ,敦子子供達へお土産
2025-08-10,食費,220,セリア,袋、歯磨き入れ
2025-08-10,食費,1309,ロピア,マグロ切り落とし
2025-08-10,食費,589,ロピア,豚肉切り落とし
2025-08-10,食費,588,ロピア,豚肉切り落とし
2025-08-10,食費,1285,ロピア,鶏もも肉
2025-08-10,食費,969,ロピア,鶏むね肉
2025-08-10,食費,250,ロピア,玉ねぎ
2025-08-10,食費,283,ロピア,アボカド
2025-08-10,食費,218,ロピア,グリーンリーフ
2025-08-10,食費,119,ロピア,水菜
2025-08-10,食費,435,ロピア,指定ゴミ袋
2025-08-10,食費,435,ロピア,指定ゴミ袋
2025-08-10,食費,218,ロピア,お菓子お土産用
2025-08-10,食費,328,ロピア,レモン
2025-08-10,食費,1098,ロピア,ホワイトリカー
2025-08-11,食費,8800,エステ,美容アプリ開発
2025-08-11,食費,2802,オランダ屋,大阪出張手土産
2025-08-13,食費,2400,うおべい,うおべい
2025-08-13,食費,1148,ヤオコー,たまご
2025-08-13,食費,767,ヤオコー,ビール
2025-08-13,食費,173,ヤオコー,レタス
2025-08-13,食費,195,ヤオコー,ヨーグルト
2025-08-13,食費,348,ヤオコー,チャンジャ
2025-08-13,食費,345,ヤオコー,しらす
2025-08-13,食費,173,ヤオコー,納豆
2025-08-13,食費,327,ヤオコー,めかぶ
2025-08-13,食費,217,ヤオコー,トルティア
2025-08-13,食費,173,ヤオコー,レタス
2025-08-13,食費,217,ヤオコー,にんじん
2025-08-13,食費,151,ヤオコー,きゅうり
2025-08-13,食費,173,ヤオコー,焼肉のたれ
2025-08-14,食費,1188,なごみの米屋,お菓子
2025-08-14,食費,1930,ウェルシア,日根野お菓子お酒など
2025-08-14,食費,216,セブンイレブン,お茶
2025-08-15,食費,23808,アパホテル,ホテル大阪出張
2025-08-16,食費,1990,法人クレカ,GoogleWorkspace
2025-08-16,食費,20000,法人クレカ,claude
2025-08-16,食費,2724,京阪,大東へお弁当
2025-08-16,食費,1425,京阪,ユーハイムプリン
2025-08-16,食費,376,京阪,お酒＆お茶おつまみ
2025-08-17,食費,2967,カフェ、ランチ,大阪出張カフェ代
2025-08-18,食費,10000,Amazon,敬老（大東、クッションファンデ久代も同じの）
2025-08-18,食費,555,ローソン,お茶おにぎり
2025-08-18,食費,500,駐車場,駐車場成田
2025-08-18,食費,2560,うおべい,うおべい
2025-08-18,食費,880,松屋,焼き豚丼
2025-08-18,食費,690,松屋,ロースカツ丼
2025-08-19,食費,400,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-08-19,食費,200,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-08-20,食費,765,ヤオコー,たまご
2025-08-20,食費,435,ヤオコー,焼き鳥
2025-08-20,食費,121,ヤオコー,パン
2025-08-20,食費,503,ヤオコー,チョリソー
2025-08-20,食費,217,ヤオコー,にんじん
2025-08-20,食費,173,ヤオコー,なす
2025-08-20,食費,217,ヤオコー,きゅうり
2025-08-20,食費,140,ヤオコー,チーズフォンデュ
2025-08-20,食費,382,ヤオコー,味噌
2025-08-20,食費,86,ヤオコー,納豆
2025-08-20,食費,173,ヤオコー,キャベツ
2025-08-20,食費,52,ヤオコー,炭酸水
2025-08-21,食費,1868,Amazon,洗濯槽クリーナー
2025-08-23,食費,108,ツルヤ,キャベツ
2025-08-23,食費,196,ツルヤ,なす
2025-08-23,食費,293,ツルヤ,トマト
2025-08-23,食費,97,ツルヤ,小松菜
2025-08-23,食費,242,ツルヤ,新生姜
2025-08-23,食費,108,ツルヤ,えのき
2025-08-23,食費,108,ツルヤ,えのき
2025-08-23,食費,328,ツルヤ,ウインナー
2025-08-23,食費,592,ツルヤ,ベーコン
2025-08-23,食費,592,ツルヤ,信州サーモン刺身
2025-08-23,食費,130,ツルヤ,めかぶ
2025-08-23,食費,97,ツルヤ,ビタミンちくわ
2025-08-23,食費,108,ツルヤ,焼きそば
2025-08-23,食費,328,ツルヤ,無添加キムチ
2025-08-23,食費,218,ツルヤ,野沢菜
2025-08-23,食費,218,ツルヤ,野沢菜
2025-08-23,食費,328,ツルヤ,わさびマヨドレッシング
2025-08-23,食費,328,ツルヤ,シーザーサラダドレッシング
2025-08-23,食費,328,ツルヤ,生春巻き
2025-08-23,食費,218,ツルヤ,ひじきサラダ
2025-08-23,食費,306,ツルヤ,ジャージーヨーグルト
2025-08-23,食費,152,ツルヤ,ポッポ牛乳寒天
2025-08-23,食費,217,ツルヤ,バームクーヘン
2025-08-23,食費,569,ツルヤ,卵
2025-08-23,食費,548,ツルヤ,ツルヤめんつゆ
2025-08-23,食費,185,ツルヤ,コンソメ
2025-08-23,食費,537,ツルヤ,ツルヤみりん
2025-08-23,食費,416,ツルヤ,有機レモン果汁
2025-08-23,食費,163,ツルヤ,穀物酢
2025-08-23,食費,438,ツルヤ,オリーブオイル
2025-08-23,食費,251,ツルヤ,野菜入りケチャップ
2025-08-23,食費,328,ツルヤ,ツルヤ中濃ソース
2025-08-23,食費,405,ツルヤ,ツルヤ肉野菜炒めタレ
2025-08-23,食費,218,ツルヤ,カレールウ粉末
2025-08-23,食費,438,ツルヤ,オイスターソース
2025-08-23,食費,383,ツルヤ,寿司はねのり
2025-08-23,食費,152,ツルヤ,野沢菜ふりかけ
2025-08-23,食費,306,ツルヤ,高野豆腐
2025-08-23,食費,119,ツルヤ,ホットケーキミックス
2025-08-23,食費,328,ツルヤ,八割そば
2025-08-23,食費,328,ツルヤ,十割蕎麦
2025-08-23,食費,108,ツルヤ,サバ缶
2025-08-23,食費,328,ツルヤ,りんごバター
2025-08-23,食費,328,ツルヤ,いちごジャム
2025-08-23,食費,328,ツルヤ,トマトジュース
2025-08-23,食費,658,ツルヤ,黒葡萄ジュース
2025-08-23,食費,878,ツルヤ,白ワイン
2025-08-23,食費,645,ツルヤ,サニーサイドワイン
2025-08-23,食費,218,ツルヤ,やわらかにぼし
2025-08-23,食費,306,ツルヤ,ミックスナッツ
2025-08-23,食費,328,ツルヤ,シナノスイートドライフルーツ
2025-08-23,食費,548,ツルヤ,お寿司
2025-08-23,食費,768,ツルヤ,お寿司
2025-08-23,食費,218,ツルヤ,からしいなり
2025-08-23,食費,326,ツルヤ,パン
2025-08-23,食費,108,ツルヤ,パン
2025-08-23,食費,129,ツルヤ,キャベツメンチカツ
2025-08-23,食費,234,角上魚類,椎茸
2025-08-23,食費,240,角上魚類,舞茸
2025-08-23,食費,234,角上魚類,エリンギ
2025-08-23,食費,605,角上魚類,焼きばら海苔
2025-08-23,食費,187,角上魚類,食パン
2025-08-23,食費,68,角上魚類,しめじ
2025-08-24,食費,78000,エステ,美容アプリ開発
2025-08-24,食費,1280,コメダ珈琲,カフェ作業
2025-08-24,食費,151,ロピア,納豆
2025-08-24,食費,218,ロピア,レタス
2025-08-24,食費,1098,ロピア,桃
2025-08-24,食費,22,ロピア,醤油
2025-08-24,食費,1529,ロピア,海鮮巻き
2025-08-24,食費,1818,ロピア,牛肩ロース
2025-08-24,食費,1854,ロピア,豚切り落とし
2025-08-24,食費,706,ロピア,手羽トロ
2025-08-24,食費,1293,ロピア,鶏むね肉
2025-08-24,食費,5,ロピア,袋
2025-08-24,食費,422,スタバ,スタバ
2025-08-28,食費,677,ヤオコー,梨
2025-08-28,食費,217,ヤオコー,トルティアちっぷす
2025-08-28,食費,226,ヤオコー,めかぶ
2025-08-28,食費,765,ヤオコー,たまご
2025-08-28,食費,305,ヤオコー,たまご
2025-08-28,食費,349,ヤオコー,生ハム
2025-08-28,食費,283,ヤオコー,きゅうり
2025-08-28,食費,305,ヤオコー,ヨーグルト
2025-08-28,食費,86,ヤオコー,納豆
2025-08-29,食費,600,amazon,アマプラ　サブスク　住友カード
2025-08-29,食費,1496,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．
2025-08-30,食費,111,イオン,ノンアル
2025-08-30,食費,50,イオン,お茶
2025-08-30,食費,143,イオン,炭酸水
2025-08-30,食費,121,イオン,お酒
2025-08-30,食費,4156,ブランデ,ランチ＆おやつ
2025-08-30,食費,453,セブン,アイス、ケーキ
2025-08-31,食費,2000,スーパードライミュージアム,スーパードライミュージアム
2025-08-31,食費,1870,バーガーキング,バーガーキング
2025-08-31,食費,654,アエナ,パック
2025-08-31,食費,219,アエナ,ハンドクリーム
2025-08-31,食費,532,ボンマルシェ,リアルマヨネーズ
2025-08-31,食費,550,etc,etc
2025-08-31,食費,130,etc,etc
2025-08-31,食費,370,etc,etc
2025-09-01,固定費,110000,イオン銀行,ローン
2025-09-01,娯楽費,3300,楽天銀行,アッティーボ（ジム）
2025-09-01,食費,5382,哲太楽天銀行,ネオファースト生命
2025-09-01,固定費,5797,奈月楽天銀行,哲太メットライフ
2025-09-01,固定費,8467,楽天カード,奈月メットライフ
2025-09-01,光熱費,12294,楽天カード,東京電力
2025-09-01,光熱費,5947,楽天カード,東京ガス
2025-09-01,食費,687,楽天カード,ビックローブ
2025-09-01,食費,5390,楽天カード,ビックローブ
2025-09-01,固定費,3500,楽天カード,楽天モバイル
2025-09-01,固定費,3500,哲太カード,楽天モバイル
2025-09-01,食費,3986,tetta社用ケータイ,哲太社用ケータイ
2025-09-01,食費,1200,て,哲太経費
2025-09-01,食費,1496,Googleアプリ,哲太経費
2025-09-01,食費,130,Applecombill,ギガ
2025-09-01,食費,16480,楽天銀行,Lava(奈月)
2025-09-01,食費,438,ロピア,ブリ
2025-09-01,食費,1383,ロピア,鶏もも肉
